symbol,timeframe,strategy,category,train_bars,long_signals,short_signals,total_signals
NZDJPY,M30,DonchianBreakoutStrategy,breakout,34827,2306,1695,4001
NZDJPY,M30,VolatilityBreakoutStrategy,breakout,34827,552,563,1115
NZDJPY,M30,MomentumBurstStrategy,breakout,34827,1130,1237,2367
NZDJPY,M30,SqueezeBreakoutStrategy,breakout,34827,723,604,1327
NZDJPY,M30,KeltnerBreakoutStrategy,breakout,34827,2265,1937,4202
NZDJPY,M30,PivotBreakoutStrategy,breakout,34827,5913,5641,11554
NZDJPY,H1,EMACrossoverStrategy,trend,17345,363,362,725
NZDJPY,H1,SupertrendStrategy,trend,17345,16,16,32
NZDJPY,H1,MACDTrendStrategy,trend,17345,697,696,1393
NZDJPY,H1,ADXTrendStrategy,trend,17345,401,403,804
NZDJPY,H1,IchimokuStrategy,trend,17345,184,145,329
NZDJPY,H1,HullMATrendStrategy,trend,17345,978,978,1956
NZDJPY,H1,RSIExtremesStrategy,mr,17345,473,620,1093
NZDJPY,H1,BollingerBounceStrategy,mr,17345,776,684,1460
NZDJPY,H1,ZScoreMRStrategy,mr,17345,457,522,979
NZDJPY,H1,StochasticReversalStrategy,mr,17345,1207,1591,2798
NZDJPY,H1,CCIReversalStrategy,mr,17345,793,911,1704
NZDJPY,H1,WilliamsRStrategy,mr,17345,1051,1285,2336
NZDJPY,H1,DonchianBreakoutStrategy,breakout,17345,1219,812,2031
NZDJPY,H1,VolatilityBreakoutStrategy,breakout,17345,218,285,503
NZDJPY,H1,MomentumBurstStrategy,breakout,17345,1183,1181,2364
NZDJPY,H1,SqueezeBreakoutStrategy,breakout,17345,349,332,681
NZDJPY,H1,KeltnerBreakoutStrategy,breakout,17345,1213,976,2189
NZDJPY,H1,PivotBreakoutStrategy,breakout,17345,2922,2785,5707
NZDJPY,H4,EMACrossoverStrategy,trend,4237,85,85,170
NZDJPY,H4,SupertrendStrategy,trend,4237,1,2,3
NZDJPY,H4,MACDTrendStrategy,trend,4237,185,185,370
NZDJPY,H4,ADXTrendStrategy,trend,4237,100,100,200
NZDJPY,H4,IchimokuStrategy,trend,4237,48,32,80
NZDJPY,H4,HullMATrendStrategy,trend,4237,223,223,446
NZDJPY,H4,RSIExtremesStrategy,mr,4237,123,170,293
NZDJPY,H4,BollingerBounceStrategy,mr,4237,165,161,326
NZDJPY,H4,ZScoreMRStrategy,mr,4237,99,137,236
NZDJPY,H4,StochasticReversalStrategy,mr,4237,292,415,707
NZDJPY,H4,CCIReversalStrategy,mr,4237,171,227,398
NZDJPY,H4,WilliamsRStrategy,mr,4237,256,311,567
NZDJPY,H4,DonchianBreakoutStrategy,breakout,4237,315,169,484
NZDJPY,H4,VolatilityBreakoutStrategy,breakout,4237,43,62,105
NZDJPY,H4,MomentumBurstStrategy,breakout,4237,779,608,1387
NZDJPY,H4,SqueezeBreakoutStrategy,breakout,4237,90,60,150
NZDJPY,H4,KeltnerBreakoutStrategy,breakout,4237,336,216,552
NZDJPY,H4,PivotBreakoutStrategy,breakout,4237,737,638,1375
NZDJPY,D1,EMACrossoverStrategy,trend,590,14,14,28
NZDJPY,D1,SupertrendStrategy,trend,590,1,0,1
NZDJPY,D1,MACDTrendStrategy,trend,590,24,24,48
NZDJPY,D1,ADXTrendStrategy,trend,590,17,19,36
NZDJPY,D1,IchimokuStrategy,trend,590,8,5,13
NZDJPY,D1,HullMATrendStrategy,trend,590,35,35,70
NZDJPY,D1,RSIExtremesStrategy,mr,590,10,20,30
NZDJPY,D1,BollingerBounceStrategy,mr,590,21,28,49
NZDJPY,D1,ZScoreMRStrategy,mr,590,12,16,28
NZDJPY,D1,StochasticReversalStrategy,mr,590,35,56,91
NZDJPY,D1,CCIReversalStrategy,mr,590,26,36,62
NZDJPY,D1,WilliamsRStrategy,mr,590,30,50,80
NZDJPY,D1,DonchianBreakoutStrategy,breakout,590,40,22,62
NZDJPY,D1,VolatilityBreakoutStrategy,breakout,590,3,6,9
NZDJPY,D1,MomentumBurstStrategy,breakout,590,162,106,268
NZDJPY,D1,SqueezeBreakoutStrategy,breakout,590,17,7,24
NZDJPY,D1,KeltnerBreakoutStrategy,breakout,590,34,21,55
NZDJPY,D1,PivotBreakoutStrategy,breakout,590,100,85,185
NZDUSD,M30,EMACrossoverStrategy,trend,34818,776,776,1552
NZDUSD,M30,SupertrendStrategy,trend,34818,65,65,130
NZDUSD,M30,MACDTrendStrategy,trend,34818,1379,1378,2757
NZDUSD,M30,ADXTrendStrategy,trend,34818,842,845,1687
NZDUSD,M30,IchimokuStrategy,trend,34818,374,362,736
NZDUSD,M30,HullMATrendStrategy,trend,34818,1977,1977,3954
NZDUSD,M30,RSIExtremesStrategy,mr,34818,1123,1095,2218
NZDUSD,M30,BollingerBounceStrategy,mr,34818,1508,1465,2973
NZDUSD,M30,ZScoreMRStrategy,mr,34818,978,1025,2003
NZDUSD,M30,StochasticReversalStrategy,mr,34818,2892,2882,5774
NZDUSD,M30,CCIReversalStrategy,mr,34818,1708,1655,3363
NZDUSD,M30,WilliamsRStrategy,mr,34818,2409,2402,4811
NZDUSD,M30,DonchianBreakoutStrategy,breakout,34818,2099,2015,4114
NZDUSD,M30,VolatilityBreakoutStrategy,breakout,34818,605,607,1212
NZDUSD,M30,MomentumBurstStrategy,breakout,34818,1092,1135,2227
NZDUSD,M30,SqueezeBreakoutStrategy,breakout,34818,670,663,1333
NZDUSD,M30,KeltnerBreakoutStrategy,breakout,34818,2420,2500,4920
NZDUSD,M30,PivotBreakoutStrategy,breakout,34818,5852,6021,11873
NZDUSD,H1,EMACrossoverStrategy,trend,17344,386,386,772
NZDUSD,H1,SupertrendStrategy,trend,17344,26,26,52
NZDUSD,H1,MACDTrendStrategy,trend,17344,684,684,1368
NZDUSD,H1,ADXTrendStrategy,trend,17344,436,430,866
NZDUSD,H1,IchimokuStrategy,trend,17344,193,180,373
NZDUSD,H1,HullMATrendStrategy,trend,17344,945,946,1891
NZDUSD,H1,RSIExtremesStrategy,mr,17344,561,551,1112
NZDUSD,H1,BollingerBounceStrategy,mr,17344,703,657,1360
NZDUSD,H1,ZScoreMRStrategy,mr,17344,491,490,981
NZDUSD,H1,StochasticReversalStrategy,mr,17344,1456,1393,2849
NZDUSD,H1,CCIReversalStrategy,mr,17344,867,824,1691
NZDUSD,H1,WilliamsRStrategy,mr,17344,1154,1168,2322
NZDUSD,H1,DonchianBreakoutStrategy,breakout,17344,997,1071,2068
NZDUSD,H1,VolatilityBreakoutStrategy,breakout,17344,291,297,588
NZDUSD,H1,MomentumBurstStrategy,breakout,17344,1176,1222,2398
NZDUSD,H1,SqueezeBreakoutStrategy,breakout,17344,321,314,635
NZDUSD,H1,KeltnerBreakoutStrategy,breakout,17344,1137,1375,2512
NZDUSD,H1,PivotBreakoutStrategy,breakout,17344,2878,3014,5892
NZDUSD,H4,EMACrossoverStrategy,trend,4237,88,88,176
NZDUSD,H4,SupertrendStrategy,trend,4237,4,5,9
NZDUSD,H4,MACDTrendStrategy,trend,4237,177,177,354
NZDUSD,H4,ADXTrendStrategy,trend,4237,99,89,188
NZDUSD,H4,IchimokuStrategy,trend,4237,40,49,89
NZDUSD,H4,HullMATrendStrategy,trend,4237,232,233,465
NZDUSD,H4,RSIExtremesStrategy,mr,4237,137,140,277
NZDUSD,H4,BollingerBounceStrategy,mr,4237,149,163,312
NZDUSD,H4,ZScoreMRStrategy,mr,4237,111,109,220
NZDUSD,H4,StochasticReversalStrategy,mr,4237,356,347,703
NZDUSD,H4,CCIReversalStrategy,mr,4237,206,212,418
NZDUSD,H4,WilliamsRStrategy,mr,4237,286,305,591
NZDUSD,H4,DonchianBreakoutStrategy,breakout,4237,240,309,549
NZDUSD,H4,VolatilityBreakoutStrategy,breakout,4237,59,67,126
NZDUSD,H4,MomentumBurstStrategy,breakout,4237,687,701,1388
NZDUSD,H4,SqueezeBreakoutStrategy,breakout,4237,89,83,172
NZDUSD,H4,KeltnerBreakoutStrategy,breakout,4237,220,339,559
NZDUSD,H4,PivotBreakoutStrategy,breakout,4237,708,714,1422
NZDUSD,D1,EMACrossoverStrategy,trend,590,14,14,28
NZDUSD,D1,SupertrendStrategy,trend,590,0,0,0
NZDUSD,D1,MACDTrendStrategy,trend,590,22,21,43
NZDUSD,D1,ADXTrendStrategy,trend,590,11,11,22
NZDUSD,D1,IchimokuStrategy,trend,590,3,4,7
NZDUSD,D1,HullMATrendStrategy,trend,590,33,32,65
NZDUSD,D1,RSIExtremesStrategy,mr,590,25,26,51
NZDUSD,D1,BollingerBounceStrategy,mr,590,19,18,37
NZDUSD,D1,ZScoreMRStrategy,mr,590,12,16,28
NZDUSD,D1,StochasticReversalStrategy,mr,590,63,46,109
NZDUSD,D1,CCIReversalStrategy,mr,590,28,28,56
NZDUSD,D1,WilliamsRStrategy,mr,590,47,38,85
NZDUSD,D1,DonchianBreakoutStrategy,breakout,590,35,52,87
NZDUSD,D1,VolatilityBreakoutStrategy,breakout,590,4,8,12
NZDUSD,D1,MomentumBurstStrategy,breakout,590,131,152,283
NZDUSD,D1,SqueezeBreakoutStrategy,breakout,590,9,14,23
NZDUSD,D1,KeltnerBreakoutStrategy,breakout,590,28,39,67
NZDUSD,D1,PivotBreakoutStrategy,breakout,590,103,103,206
SOLUSD,M30,EMACrossoverStrategy,trend,49061,1058,1057,2115
SOLUSD,M30,SupertrendStrategy,trend,49061,63,63,126
SOLUSD,M30,MACDTrendStrategy,trend,49061,1943,1943,3886
SOLUSD,M30,ADXTrendStrategy,trend,49061,1227,1215,2442
SOLUSD,M30,IchimokuStrategy,trend,49061,479,530,1009
SOLUSD,M30,HullMATrendStrategy,trend,49061,2716,2716,5432
SOLUSD,M30,RSIExtremesStrategy,mr,49061,1512,1546,3058
SOLUSD,M30,BollingerBounceStrategy,mr,49061,2219,2093,4312
SOLUSD,M30,ZScoreMRStrategy,mr,49061,1486,1416,2902
SOLUSD,M30,StochasticReversalStrategy,mr,49061,3607,3742,7349
SOLUSD,M30,CCIReversalStrategy,mr,49061,2312,2238,4550
SOLUSD,M30,WilliamsRStrategy,mr,49061,3462,3435,6897
SOLUSD,M30,DonchianBreakoutStrategy,breakout,49061,2401,2243,4644
SOLUSD,M30,VolatilityBreakoutStrategy,breakout,49061,884,814,1698
SOLUSD,M30,MomentumBurstStrategy,breakout,49061,10564,10653,21217
SOLUSD,M30,SqueezeBreakoutStrategy,breakout,49061,945,998,1943
SOLUSD,M30,KeltnerBreakoutStrategy,breakout,49061,3032,2578,5610
SOLUSD,M30,PivotBreakoutStrategy,breakout,49061,8316,8389,16705
SOLUSD,H1,EMACrossoverStrategy,trend,24476,537,538,1075
SOLUSD,H1,SupertrendStrategy,trend,24476,34,33,67
SOLUSD,H1,MACDTrendStrategy,trend,24476,922,923,1845
SOLUSD,H1,ADXTrendStrategy,trend,24476,636,641,1277
SOLUSD,H1,IchimokuStrategy,trend,24476,225,251,476
SOLUSD,H1,HullMATrendStrategy,trend,24476,1379,1379,2758
SOLUSD,H1,RSIExtremesStrategy,mr,24476,805,797,1602
SOLUSD,H1,BollingerBounceStrategy,mr,24476,1129,1110,2239
SOLUSD,H1,ZScoreMRStrategy,mr,24476,737,717,1454
SOLUSD,H1,StochasticReversalStrategy,mr,24476,1813,1865,3678
SOLUSD,H1,CCIReversalStrategy,mr,24476,1118,1115,2233
SOLUSD,H1,WilliamsRStrategy,mr,24476,1731,1685,3416
SOLUSD,H1,DonchianBreakoutStrategy,breakout,24476,1170,1119,2289
SOLUSD,H1,VolatilityBreakoutStrategy,breakout,24476,434,428,862
SOLUSD,H1,MomentumBurstStrategy,breakout,24476,5843,5810,11653
SOLUSD,H1,SqueezeBreakoutStrategy,breakout,24476,480,535,1015
SOLUSD,H1,KeltnerBreakoutStrategy,breakout,24476,1553,1291,2844
SOLUSD,H1,PivotBreakoutStrategy,breakout,24476,4043,4061,8104
SOLUSD,H4,EMACrossoverStrategy,trend,6017,113,113,226
SOLUSD,H4,SupertrendStrategy,trend,6017,8,7,15
SOLUSD,H4,MACDTrendStrategy,trend,6017,222,222,444
SOLUSD,H4,ADXTrendStrategy,trend,6017,150,151,301
SOLUSD,H4,IchimokuStrategy,trend,6017,59,52,111
SOLUSD,H4,HullMATrendStrategy,trend,6017,330,330,660
SOLUSD,H4,RSIExtremesStrategy,mr,6017,206,212,418
SOLUSD,H4,BollingerBounceStrategy,mr,6017,246,259,505
SOLUSD,H4,ZScoreMRStrategy,mr,6017,169,184,353
SOLUSD,H4,StochasticReversalStrategy,mr,6017,475,453,928
SOLUSD,H4,CCIReversalStrategy,mr,6017,293,257,550
SOLUSD,H4,WilliamsRStrategy,mr,6017,427,395,822
SOLUSD,H4,DonchianBreakoutStrategy,breakout,6017,316,275,591
SOLUSD,H4,VolatilityBreakoutStrategy,breakout,6017,120,103,223
SOLUSD,H4,MomentumBurstStrategy,breakout,6017,1555,1653,3208
SOLUSD,H4,SqueezeBreakoutStrategy,breakout,6017,128,142,270
SOLUSD,H4,KeltnerBreakoutStrategy,breakout,6017,403,359,762
SOLUSD,H4,PivotBreakoutStrategy,breakout,6017,971,992,1963
SOLUSD,D1,EMACrossoverStrategy,trend,888,20,20,40
SOLUSD,D1,SupertrendStrategy,trend,888,2,1,3
SOLUSD,D1,MACDTrendStrategy,trend,888,30,30,60
SOLUSD,D1,ADXTrendStrategy,trend,888,21,23,44
SOLUSD,D1,IchimokuStrategy,trend,888,6,9,15
SOLUSD,D1,HullMATrendStrategy,trend,888,47,48,95
SOLUSD,D1,RSIExtremesStrategy,mr,888,24,31,55
SOLUSD,D1,BollingerBounceStrategy,mr,888,30,46,76
SOLUSD,D1,ZScoreMRStrategy,mr,888,20,33,53
SOLUSD,D1,StochasticReversalStrategy,mr,888,63,68,131
SOLUSD,D1,CCIReversalStrategy,mr,888,32,42,74
SOLUSD,D1,WilliamsRStrategy,mr,888,53,61,114
SOLUSD,D1,DonchianBreakoutStrategy,breakout,888,71,35,106
SOLUSD,D1,VolatilityBreakoutStrategy,breakout,888,17,13,30
SOLUSD,D1,MomentumBurstStrategy,breakout,888,261,231,492
SOLUSD,D1,SqueezeBreakoutStrategy,breakout,888,18,20,38
SOLUSD,D1,KeltnerBreakoutStrategy,breakout,888,87,39,126
SOLUSD,D1,PivotBreakoutStrategy,breakout,888,153,142,295
TONUSD,M30,EMACrossoverStrategy,trend,17266,381,380,761
TONUSD,M30,SupertrendStrategy,trend,17266,13,13,26
TONUSD,M30,MACDTrendStrategy,trend,17266,706,706,1412
TONUSD,M30,ADXTrendStrategy,trend,17266,415,407,822
TONUSD,M30,IchimokuStrategy,trend,17266,182,171,353
TONUSD,M30,HullMATrendStrategy,trend,17266,987,988,1975
TONUSD,M30,RSIExtremesStrategy,mr,17266,503,560,1063
TONUSD,M30,BollingerBounceStrategy,mr,17266,831,716,1547
TONUSD,M30,ZScoreMRStrategy,mr,17266,495,488,983
TONUSD,M30,StochasticReversalStrategy,mr,17266,1198,1483,2681
TONUSD,M30,CCIReversalStrategy,mr,17266,802,830,1632
TONUSD,M30,WilliamsRStrategy,mr,17266,1141,1292,2433
TONUSD,M30,DonchianBreakoutStrategy,breakout,17266,997,829,1826
TONUSD,M30,VolatilityBreakoutStrategy,breakout,17266,169,286,455
TONUSD,M30,MomentumBurstStrategy,breakout,17266,3667,3519,7186
TONUSD,M30,SqueezeBreakoutStrategy,breakout,17266,342,316,658
TONUSD,M30,KeltnerBreakoutStrategy,breakout,17266,764,862,1626
TONUSD,M30,PivotBreakoutStrategy,breakout,17266,3002,2875,5877
TONUSD,H1,EMACrossoverStrategy,trend,8565,196,196,392
TONUSD,H1,SupertrendStrategy,trend,8565,8,8,16
TONUSD,H1,MACDTrendStrategy,trend,8565,343,344,687
TONUSD,H1,ADXTrendStrategy,trend,8565,194,196,390
TONUSD,H1,IchimokuStrategy,trend,8565,84,93,177
TONUSD,H1,HullMATrendStrategy,trend,8565,489,489,978
TONUSD,H1,RSIExtremesStrategy,mr,8565,257,260,517
TONUSD,H1,BollingerBounceStrategy,mr,8565,414,377,791
TONUSD,H1,ZScoreMRStrategy,mr,8565,256,240,496
TONUSD,H1,StochasticReversalStrategy,mr,8565,599,725,1324
TONUSD,H1,CCIReversalStrategy,mr,8565,376,449,825
TONUSD,H1,WilliamsRStrategy,mr,8565,565,630,1195
TONUSD,H1,DonchianBreakoutStrategy,breakout,8565,443,389,832
TONUSD,H1,VolatilityBreakoutStrategy,breakout,8565,78,160,238
TONUSD,H1,MomentumBurstStrategy,breakout,8565,1972,1873,3845
TONUSD,H1,SqueezeBreakoutStrategy,breakout,8565,183,164,347
TONUSD,H1,KeltnerBreakoutStrategy,breakout,8565,327,437,764
TONUSD,H1,PivotBreakoutStrategy,breakout,8565,1479,1405,2884
TONUSD,H4,EMACrossoverStrategy,trend,2038,49,49,98
TONUSD,H4,SupertrendStrategy,trend,2038,5,4,9
TONUSD,H4,MACDTrendStrategy,trend,2038,80,81,161
TONUSD,H4,ADXTrendStrategy,trend,2038,46,50,96
TONUSD,H4,IchimokuStrategy,trend,2038,18,25,43
TONUSD,H4,HullMATrendStrategy,trend,2038,112,112,224
TONUSD,H4,RSIExtremesStrategy,mr,2038,49,67,116
TONUSD,H4,BollingerBounceStrategy,mr,2038,97,80,177
TONUSD,H4,ZScoreMRStrategy,mr,2038,57,55,112
TONUSD,H4,StochasticReversalStrategy,mr,2038,129,152,281
TONUSD,H4,CCIReversalStrategy,mr,2038,89,96,185
TONUSD,H4,WilliamsRStrategy,mr,2038,123,134,257
TONUSD,H4,DonchianBreakoutStrategy,breakout,2038,94,87,181
TONUSD,H4,VolatilityBreakoutStrategy,breakout,2038,24,34,58
TONUSD,H4,MomentumBurstStrategy,breakout,2038,513,540,1053
TONUSD,H4,SqueezeBreakoutStrategy,breakout,2038,41,44,85
TONUSD,H4,KeltnerBreakoutStrategy,breakout,2038,73,99,172
TONUSD,H4,PivotBreakoutStrategy,breakout,2038,334,320,654
TONUSD,D1,EMACrossoverStrategy,trend,224,8,8,16
TONUSD,D1,SupertrendStrategy,trend,224,0,1,1
TONUSD,D1,MACDTrendStrategy,trend,224,10,9,19
TONUSD,D1,ADXTrendStrategy,trend,224,4,3,7
TONUSD,D1,IchimokuStrategy,trend,224,2,4,6
TONUSD,D1,HullMATrendStrategy,trend,224,15,14,29
TONUSD,D1,RSIExtremesStrategy,mr,224,8,3,11
TONUSD,D1,BollingerBounceStrategy,mr,224,11,8,19
TONUSD,D1,ZScoreMRStrategy,mr,224,8,3,11
TONUSD,D1,StochasticReversalStrategy,mr,224,19,13,32
TONUSD,D1,CCIReversalStrategy,mr,224,10,10,20
TONUSD,D1,WilliamsRStrategy,mr,224,19,10,29
TONUSD,D1,DonchianBreakoutStrategy,breakout,224,3,9,12
TONUSD,D1,VolatilityBreakoutStrategy,breakout,224,3,4,7
TONUSD,D1,MomentumBurstStrategy,breakout,224,51,65,116
TONUSD,D1,SqueezeBreakoutStrategy,breakout,224,3,6,9
TONUSD,D1,KeltnerBreakoutStrategy,breakout,224,2,7,9
TONUSD,D1,PivotBreakoutStrategy,breakout,224,36,32,68
UK100,M30,EMACrossoverStrategy,trend,32035,697,697,1394
UK100,M30,SupertrendStrategy,trend,32035,80,80,160
UK100,M30,MACDTrendStrategy,trend,32035,1305,1305,2610
UK100,M30,ADXTrendStrategy,trend,32035,807,815,1622
UK100,M30,IchimokuStrategy,trend,32035,366,317,683
UK100,M30,HullMATrendStrategy,trend,32035,1836,1835,3671
UK100,M30,RSIExtremesStrategy,mr,32035,925,1126,2051
UK100,M30,BollingerBounceStrategy,mr,32035,1320,1333,2653
UK100,M30,ZScoreMRStrategy,mr,32035,914,908,1822
UK100,M30,StochasticReversalStrategy,mr,32035,2322,2784,5106
UK100,M30,CCIReversalStrategy,mr,32035,1389,1640,3029
UK100,M30,WilliamsRStrategy,mr,32035,1993,2297,4290
UK100,M30,DonchianBreakoutStrategy,breakout,32035,2084,1786,3870
UK100,M30,VolatilityBreakoutStrategy,breakout,32035,745,747,1492
UK100,M30,MomentumBurstStrategy,breakout,32035,1552,1576,3128
UK100,M30,SqueezeBreakoutStrategy,breakout,32035,627,562,1189
UK100,M30,KeltnerBreakoutStrategy,breakout,32035,2593,2158,4751
UK100,M30,PivotBreakoutStrategy,breakout,32035,5609,5297,10906
UK100,H1,EMACrossoverStrategy,trend,16005,380,380,760
UK100,H1,SupertrendStrategy,trend,16005,33,32,65
UK100,H1,MACDTrendStrategy,trend,16005,639,639,1278
UK100,H1,ADXTrendStrategy,trend,16005,379,405,784
UK100,H1,IchimokuStrategy,trend,16005,191,165,356
UK100,H1,HullMATrendStrategy,trend,16005,895,895,1790
UK100,H1,RSIExtremesStrategy,mr,16005,475,598,1073
UK100,H1,BollingerBounceStrategy,mr,16005,718,689,1407
UK100,H1,ZScoreMRStrategy,mr,16005,460,453,913
UK100,H1,StochasticReversalStrategy,mr,16005,1160,1392,2552
UK100,H1,CCIReversalStrategy,mr,16005,724,829,1553
UK100,H1,WilliamsRStrategy,mr,16005,983,1134,2117
UK100,H1,DonchianBreakoutStrategy,breakout,16005,1030,813,1843
UK100,H1,VolatilityBreakoutStrategy,breakout,16005,351,416,767
UK100,H1,MomentumBurstStrategy,breakout,16005,1460,1373,2833
UK100,H1,SqueezeBreakoutStrategy,breakout,16005,307,306,613
UK100,H1,KeltnerBreakoutStrategy,breakout,16005,1312,1025,2337
UK100,H1,PivotBreakoutStrategy,breakout,16005,2811,2581,5392
UK100,H4,EMACrossoverStrategy,trend,4102,92,93,185
UK100,H4,SupertrendStrategy,trend,4102,4,4,8
UK100,H4,MACDTrendStrategy,trend,4102,162,163,325
UK100,H4,ADXTrendStrategy,trend,4102,88,87,175
UK100,H4,IchimokuStrategy,trend,4102,47,32,79
UK100,H4,HullMATrendStrategy,trend,4102,238,238,476
UK100,H4,RSIExtremesStrategy,mr,4102,113,128,241
UK100,H4,BollingerBounceStrategy,mr,4102,186,170,356
UK100,H4,ZScoreMRStrategy,mr,4102,113,118,231
UK100,H4,StochasticReversalStrategy,mr,4102,273,354,627
UK100,H4,CCIReversalStrategy,mr,4102,195,224,419
UK100,H4,WilliamsRStrategy,mr,4102,246,284,530
UK100,H4,DonchianBreakoutStrategy,breakout,4102,267,211,478
UK100,H4,VolatilityBreakoutStrategy,breakout,4102,56,84,140
UK100,H4,MomentumBurstStrategy,breakout,4102,709,617,1326
UK100,H4,SqueezeBreakoutStrategy,breakout,4102,93,84,177
UK100,H4,KeltnerBreakoutStrategy,breakout,4102,342,235,577
UK100,H4,PivotBreakoutStrategy,breakout,4102,711,631,1342
UK100,D1,EMACrossoverStrategy,trend,569,19,18,37
UK100,D1,SupertrendStrategy,trend,569,0,0,0
UK100,D1,MACDTrendStrategy,trend,569,27,26,53
UK100,D1,ADXTrendStrategy,trend,569,11,15,26
UK100,D1,IchimokuStrategy,trend,569,7,5,12
UK100,D1,HullMATrendStrategy,trend,569,28,28,56
UK100,D1,RSIExtremesStrategy,mr,569,15,20,35
UK100,D1,BollingerBounceStrategy,mr,569,25,28,53
UK100,D1,ZScoreMRStrategy,mr,569,13,19,32
UK100,D1,StochasticReversalStrategy,mr,569,29,58,87
UK100,D1,CCIReversalStrategy,mr,569,25,21,46
UK100,D1,WilliamsRStrategy,mr,569,30,51,81
UK100,D1,DonchianBreakoutStrategy,breakout,569,43,25,68
UK100,D1,VolatilityBreakoutStrategy,breakout,569,5,6,11
UK100,D1,MomentumBurstStrategy,breakout,569,150,112,262
UK100,D1,SqueezeBreakoutStrategy,breakout,569,12,8,20
UK100,D1,KeltnerBreakoutStrategy,breakout,569,49,21,70
UK100,D1,PivotBreakoutStrategy,breakout,569,84,76,160
US100,M30,EMACrossoverStrategy,trend,32904,682,683,1365
US100,M30,SupertrendStrategy,trend,32904,85,85,170
US100,M30,MACDTrendStrategy,trend,32904,1197,1198,2395
US100,M30,ADXTrendStrategy,trend,32904,867,875,1742
US100,M30,IchimokuStrategy,trend,32904,403,330,733
US100,M30,HullMATrendStrategy,trend,32904,1800,1800,3600
US100,M30,RSIExtremesStrategy,mr,32904,1033,1239,2272
US100,M30,BollingerBounceStrategy,mr,32904,1762,1529,3291
US100,M30,ZScoreMRStrategy,mr,32904,1076,1036,2112
US100,M30,StochasticReversalStrategy,mr,32904,2337,3046,5383
US100,M30,CCIReversalStrategy,mr,32904,1458,1588,3046
US100,M30,WilliamsRStrategy,mr,32904,2111,2321,4432
US100,M30,DonchianBreakoutStrategy,breakout,32904,2423,1955,4378
US100,M30,VolatilityBreakoutStrategy,breakout,32904,802,961,1763
US100,M30,MomentumBurstStrategy,breakout,32904,3181,2953,6134
US100,M30,SqueezeBreakoutStrategy,breakout,32904,570,498,1068
US100,M30,KeltnerBreakoutStrategy,breakout,32904,3972,2708,6680
US100,M30,PivotBreakoutStrategy,breakout,32904,5819,5365,11184
US100,H1,EMACrossoverStrategy,trend,16449,328,327,655
US100,H1,SupertrendStrategy,trend,16449,60,59,119
US100,H1,MACDTrendStrategy,trend,16449,598,597,1195
US100,H1,ADXTrendStrategy,trend,16449,485,482,967
US100,H1,IchimokuStrategy,trend,16449,224,175,399
US100,H1,HullMATrendStrategy,trend,16449,906,905,1811
US100,H1,RSIExtremesStrategy,mr,16449,546,620,1166
US100,H1,BollingerBounceStrategy,mr,16449,838,765,1603
US100,H1,ZScoreMRStrategy,mr,16449,489,510,999
US100,H1,StochasticReversalStrategy,mr,16449,1144,1540,2684
US100,H1,CCIReversalStrategy,mr,16449,706,762,1468
US100,H1,WilliamsRStrategy,mr,16449,979,1138,2117
US100,H1,DonchianBreakoutStrategy,breakout,16449,1236,896,2132
US100,H1,VolatilityBreakoutStrategy,breakout,16449,507,614,1121
US100,H1,MomentumBurstStrategy,breakout,16449,2485,2193,4678
US100,H1,SqueezeBreakoutStrategy,breakout,16449,324,289,613
US100,H1,KeltnerBreakoutStrategy,breakout,16449,2260,1503,3763
US100,H1,PivotBreakoutStrategy,breakout,16449,2904,2574,5478
US100,H4,EMACrossoverStrategy,trend,4197,90,90,180
US100,H4,SupertrendStrategy,trend,4197,15,15,30
US100,H4,MACDTrendStrategy,trend,4197,157,157,314
US100,H4,ADXTrendStrategy,trend,4197,116,119,235
US100,H4,IchimokuStrategy,trend,4197,46,39,85
US100,H4,HullMATrendStrategy,trend,4197,224,223,447
US100,H4,RSIExtremesStrategy,mr,4197,129,155,284
US100,H4,BollingerBounceStrategy,mr,4197,164,113,277
US100,H4,ZScoreMRStrategy,mr,4197,114,110,224
US100,H4,StochasticReversalStrategy,mr,4197,286,394,680
US100,H4,CCIReversalStrategy,mr,4197,174,204,378
US100,H4,WilliamsRStrategy,mr,4197,236,262,498
US100,H4,DonchianBreakoutStrategy,breakout,4197,338,227,565
US100,H4,VolatilityBreakoutStrategy,breakout,4197,106,119,225
US100,H4,MomentumBurstStrategy,breakout,4197,1019,831,1850
US100,H4,SqueezeBreakoutStrategy,breakout,4197,84,91,175
US100,H4,KeltnerBreakoutStrategy,breakout,4197,659,333,992
US100,H4,PivotBreakoutStrategy,breakout,4197,729,655,1384
US100,D1,EMACrossoverStrategy,trend,586,12,13,25
US100,D1,SupertrendStrategy,trend,586,0,0,0
US100,D1,MACDTrendStrategy,trend,586,26,27,53
US100,D1,ADXTrendStrategy,trend,586,13,14,27
US100,D1,IchimokuStrategy,trend,586,4,4,8
US100,D1,HullMATrendStrategy,trend,586,33,32,65
US100,D1,RSIExtremesStrategy,mr,586,12,26,38
US100,D1,BollingerBounceStrategy,mr,586,18,24,42
US100,D1,ZScoreMRStrategy,mr,586,9,17,26
US100,D1,StochasticReversalStrategy,mr,586,34,73,107
US100,D1,CCIReversalStrategy,mr,586,18,34,52
US100,D1,WilliamsRStrategy,mr,586,32,50,82
